@relation data
@attribute V1 {'1','2'}
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 {'1','2','3','4'}
@attribute V8 {'1','2','3','4'}
@attribute V9 {'1','2','3','4','5','6'}
@attribute V10 {'1','2','3'}
@attribute V11 {'1','2','3','4','5'}
@attribute V12 {'1','2','3','4'}
@attribute V13 {'1','2','3','4'}
@attribute V14 {'1','2','3'}
@attribute V15 {'1','2','3'}
@attribute V16 numeric
@attribute V17 {'1','2','3','4'}
@attribute V18 {'1','2','3','4','5'}
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 {'1','2','3'}
@attribute V22 numeric
@attribute V23 {'1','2','3'}
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute Class {'1','2'}
@data
'1',-0.294392028877595,2.74148952444824,-0.256476931583883,-1.60247820197025e-08,-0.405162874850032,'3','3','6','2','5','3','4','1','1',-3.62896984734779e-08,'4','5',2.19214591454147,-0.642764460465546,'2',4.66147625876997e-08,'2',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363472024393477,-0.561958019135474,-0.433872556302027,3.13042459552141,'1','3','2','2','2','3','3','2','2',0.958595983914706,'4','5',-0.635804306997881,-0.770106225432463,'2',4.66147625876997e-08,'1',0.286714719058918,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.363828279901481,-0.256476931583883,-0.65239231163771,-0.0263499315959485,'2','3','3','3','3','1','2','2','2',-3.62896984734779e-08,'4','4',-0.130813196008711,-0.704505922267687,'2',4.66147625876997e-08,'1',-0.603365468392418,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.36377337079566,4.07308120059837e-07,0.58588630193116,0.605004973827524,'3','3','4','2','5','4','3','3','1',-3.62896984734779e-08,'4','5',0.374177914980458,-0.64662330182818,'3',-1.415580747288,'2',0.101327647140736,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.364676756322377,4.07308120059837e-07,-1.1622717407543,-0.91024679918881,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',0.374177914980458,-0.673635191366616,'2',0.769486247168011,'3',-0.26852048734539,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.363567461648832,1.27092850617405,-0.288192719411572,0.605004973827524,'1','1','5','1','3','3','2','2','1',-3.62896984734779e-08,'3','3',-0.433807862602213,-0.654340984553447,'2',-0.628956629283839,'1',0.248563133829003,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'2',-0.294392028877595,-0.359855867567282,0.201744699743493,-1.08943182230908,-1.28905974244289,'1','1','1','1','1','1','1','2','1',-3.62896984734779e-08,'4','5',-0.837800751393549,1.41013914445566,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.360629824487422,-0.256476931583883,-0.725232230082937,-0.91024679918881,'3','1','1','1','2','3','1','2','3',-4.4848588215057,'1','1',0.67717258157396,2.37484948511412,'2',4.66147625876997e-08,'1',-0.247407474159902,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.363725652167982,3.25655557525936,1.53280524171912,0.352463011658135,'3','3','1','2','2','3','3','2','1',2.77308091905484,'1','5',1.0811654703653,-0.631187936377644,'3',1.29390232583745,'2',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.363209245101335,0.96544741862246,-0.798072148528165,-0.657704837019421,'3','1','1','1','1','1','1','2','1',-3.62896984734779e-08,'3','1',-0.433807862602213,-0.704505922267687,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.363170677991294,4.07308120059837e-07,-1.60247820197025e-08,-1.89406471230339e-08,'3','3','1','1','5','3','3','1','1',-3.62896984734779e-08,'4','5',-0.837800751393549,-0.692929398179786,'2',4.66147625876997e-08,'2',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.36420414580442,-1.02017965046285,-0.870912066973393,-0.0263499315959485,'4','1','3','1','3','2','1','1','1',-3.62896984734779e-08,'1','1',0.172181470584791,-0.611893729564475,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.360001638169639,-1.32566073801444,-0.870912066973393,-0.657704837019421,'3','1','2','1','3','3','3','2','1',-3.62896984734779e-08,'3','5',-0.534806084800047,1.71884645346637,'2',4.66147625876997e-08,'1',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.363164794872813,4.07308120059837e-07,0.440206465040705,0.352463011658135,'3','1','3','1','3','3','1','2','1',-3.62896984734779e-08,'3','2',-0.231811418206545,-0.615752570927109,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.360663815838644,-0.103736387808088,0.58588630193116,0.0999210494887461,'3','3','4','1','2','3','3','2','3',-4.4848588215057,'4','5',0.879169025969628,1.37155073082932,'2',4.66147625876997e-08,'3',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.360670352636956,-0.714698562911259,-1.01659190386385,0.605004973827524,'2','1','3','1','1','3','2','1','1',-3.62896984734779e-08,'1','5',-0.534806084800047,1.37155073082932,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.363372011379303,2.18737176882881,1.31428548638344,1.29949536979334,'3','3','6','2','2','4','3','1','2',-3.62896984734779e-08,'3','5',1.28316191476096,-0.635046777740278,'2',-0.366748589949117,'1',0.118921824795308,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,-0.359866980124412,0.049004155967708,-1.1622717407543,-0.91024679918881,'3','3','1','1','1','3','1','2','1',-3.62896984734779e-08,'1','1',-1.24179364018488,1.60308121258735,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.36017094124592,4.07308120059837e-07,-0.433872556302027,-0.657704837019421,'4','3','4','2','5','4','1','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'3',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.360145447732503,0.201744699743493,-1.1622717407543,-0.91024679918881,'3','1','1','1','2','3','1','2','1',-3.62896984734779e-08,'4','5',-0.938798973591383,1.2557854899503,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',3.38550833209234,2.74976968687004,-0.256476931583883,2.47972418150708,2.37279870901325,'1','1','1','1','3','3','2','2','1',-3.62896984734779e-08,'2','1',-0.736802529195715,-0.739235494531392,'2',4.66147625876997e-08,'1',0.639524281500615,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364966336487599,-0.561958019135474,-0.725232230082937,-0.405162874850032,'1','3','3','1','4','4','1','2','3',1.20052730860006,'2','5',0.172181470584791,-0.689070556817152,'1',0.59468088761153,'2',0.322643881848257,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363124266723279,4.07308120059837e-07,-0.0696729640758889,0.352463011658135,'1','1','3','2','2','3','2','2','1',-3.62896984734779e-08,'4','5',-1.03979719578922,-0.662058667278715,'2',4.66147625876997e-08,'1',5.0841839607858,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364244020274123,0.201744699743493,-0.725232230082937,4.14059244419897,'3','3','3','1','3','3','1','1','1',-3.62896984734779e-08,'1','5',-0.332809640404379,-0.708364763630321,'2',4.66147625876997e-08,'1',-0.0831334154272066,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.363527587179129,-1.32566073801444,-0.798072148528165,0.0999210494887461,'1','1','3','1','1','3','2','2','1',-3.62896984734779e-08,'1','5',-0.231811418206545,-0.673635191366616,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.360957318082853,0.812706874846675,-0.433872556302027,0.0999210494887461,'4','3','2','2','4','4','4','2','1',-3.62896984734779e-08,'4','5',0.67717258157396,1.52590438533467,'3',-0.89116466861856,'3',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',3.38550833209234,2.75296618124461,0.354485243519288,0.440206465040705,0.605004973827524,'3','3','2','1','3','3','3','1','1',-3.62896984734779e-08,'4','5',-1.03979719578922,-0.689070556817152,'2',-0.191943230392636,'2',-0.269076092955534,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.364978756404392,4.07308120059837e-07,-0.0696729640758889,-0.91024679918881,'3','4','5','2','2','3','2','2','1',-3.62896984734779e-08,'4','5',1.3841601369588,-0.654340984553447,'2',4.66147625876997e-08,'2',-0.286299866870011,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.360931170889605,0.201744699743493,-1.1622717407543,-0.91024679918881,'3','1','1','1','1','3','2','2','1',-3.62896984734779e-08,'4','5',-0.837800751393549,1.29437390357664,'1',-0.89116466861856,'1',-0.101283198691924,10.8083526282672,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.360129105736723,4.07308120059837e-07,-1.1622717407543,-1.89406471230339e-08,'2','1','1','1','1','3','1','1','1',-3.62896984734779e-08,'4','5',-0.736802529195715,1.21719707632397,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364724474950055,-2.08936345689341,-0.433872556302027,-0.152620912680643,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',6.10104971364069,'2',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.361837824815478,0.354485243519288,-1.01659190386385,-0.405162874850032,'3','1','4','1','5','4','3','2','1',-3.62896984734779e-08,'4','5',0.374177914980458,2.02755376247707,'2',4.66147625876997e-08,'1',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.36093966872741,4.07308120059837e-07,-1.60247820197025e-08,0.605004973827524,'3','1','1','1','3','3','2','2','1',-3.62896984734779e-08,'4','5',-0.130813196008711,1.7574348670927,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.359968954178079,-0.256476931583883,-1.01659190386385,-1.1627887613582,'1','1','1','1','3','3','3','2','1',-3.62896984734779e-08,'4','5',-0.433807862602213,1.56449279896101,'2',4.66147625876997e-08,'1',-0.0838742229073991,4.65042550821554,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,2.74845775144883,2.03463122505302,-1.60247820197025e-08,-1.89406471230339e-08,'3','3','4','2','3','4','3','2','3',0.958595983914706,'4','5',4.3765897760843e-09,-0.685211715454518,'1',4.66147625876997e-08,'3',0.101327647140736,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.360769711971299,-2.54758508822079,0.221686709705022,-0.0263499315959485,'1','1','1','1','5','3','1','2','1',-3.62896984734779e-08,'4','5',-1.24179364018488,1.9503769352244,'2',-1.76519146640097,'1',-0.101097996821876,9.27041033003429,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.35999640873099,-0.103736387808088,-0.579552393192482,-0.657704837019421,'2','1','2','1','1','3','1','1','1',-3.62896984734779e-08,'4','5',-0.0298149738108775,1.7574348670927,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.364234868756487,1.88189068127722,-0.65239231163771,2.24652772792855,'1','1','2','1','2','3','2','1','1',-3.62896984734779e-08,'3','4',-0.736802529195715,-0.712223604992955,'2',4.66147625876997e-08,'1',-0.268890891085486,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.360395153428021,0.201744699743493,0.294526628150249,0.605004973827524,'3','1','6','2','4','3','1','2','2',-3.62896984734779e-08,'1','4',2.09114769234364,-0.550152267762334,'2',-1.76519146640097,'3',-0.26852048734539,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.360380118791904,0.812706874846675,-1.1622717407543,-0.152620912680643,'2','1','1','1','3','1','1','2','1',-3.62896984734779e-08,'1','5',-0.736802529195715,1.448727558082,'1',-1.76519146640097,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.363137993999734,0.049004155967708,-0.288192719411572,-0.405162874850032,'1','1','3','1','4','4','3','2','1',-3.62896984734779e-08,'4','4',-0.130813196008711,-0.654340984553447,'1',-0.89116466861856,'2',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.363477907511958,-0.867439106687055,-0.870912066973393,-0.657704837019421,'3','1','4','1','1','1','3','2','1',-3.62896984734779e-08,'1','1',-0.938798973591383,-0.731517811806124,'2',4.66147625876997e-08,'3',-0.269076092955534,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364379331999182,-0.256476931583883,-1.08943182230908,2.37279870901325,'4','1','1','1','3','3','2','2','2',-3.62896984734779e-08,'4','4',-0.534806084800047,-0.650482143190813,'2',4.66147625876997e-08,'1',-0.269076092955534,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363122305683785,0.812706874846675,-1.60247820197025e-08,-1.89406471230339e-08,'3','1','3','1','5','4','2','2','1',-3.62896984734779e-08,'4','5',-1.34279186238272,-0.692929398179786,'2',4.66147625876997e-08,'1',5.0841839607858,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,2.73019328328528,-1.17292019423865,-0.798072148528165,0.0999210494887461,'3','3','1','1','4','4','1','2','1',-3.62896984734779e-08,'1','5',-0.130813196008711,-0.638905619102912,'2',-1.76519146640097,'1',-0.26852048734539,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.359889205238673,-1.17292019423865,0.440206465040705,-0.657704837019421,'3','1','3','1','2','3','3','2','1',-3.62896984734779e-08,'4','5',-1.54478830677839,1.41013914445566,'2',-1.76519146640097,'3',-0.26852048734539,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.364878089710387,0.354485243519288,-0.834492107750779,-1.89406471230339e-08,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',-0.231811418206545,-0.650482143190813,'2',4.66147625876997e-08,'1',-0.268890891085486,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364050531044088,-0.561958019135474,-1.52647133298044,-1.1627887613582,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'2',-0.286114664999963,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.362935353252062,-0.867439106687055,0.58588630193116,0.352463011658135,'3','1','1','1','3','3','2','1','3',-3.88003050979232,'4','5',-0.231811418206545,-0.712223604992955,'2',4.66147625876997e-08,'2',-0.418163598344283,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.360384694550722,-0.256476931583883,-0.870912066973393,-0.657704837019421,'3','1','3','1','4','3','1','2','1',-3.62896984734779e-08,'3','5',-0.332809640404379,1.87320010797172,'2',-1.76519146640097,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.363181136868593,-0.409217475359679,-1.1622717407543,-0.405162874850032,'1','1','1','1','2','3','1','2','1',-3.62896984734779e-08,'4','3',-0.635804306997881,-0.723800129080856,'2',4.66147625876997e-08,'1',-0.603365468392418,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364991830001016,4.07308120059837e-07,1.02292581260253,-1.89406471230339e-08,'3','1','4','2','5','4','1','2','1',-3.62896984734779e-08,'2','5',1.28316191476096,-0.700647080905053,'2',4.66147625876997e-08,'2',0.101327647140736,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',3.38550833209234,2.74629864696637,-0.103736387808088,2.33404434461662,1.1100888981663,'3','3','3','1','5','1','3','2','2',-0.372026301854727,'2','5',-1.34279186238272,-0.754670859981927,'2',-0.104540550614395,'2',-0.269076092955534,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.362920318615945,4.07308120059837e-07,-1.60247820197025e-08,-1.89406471230339e-08,'3','3','3','2','5','3','3','3','2',-3.62896984734779e-08,'4','5',-0.0298149738108775,-0.716082446355589,'2',4.66147625876997e-08,'2',-0.117210559516064,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.36054680714886,-0.256476931583883,-0.870912066973393,-1.89406471230339e-08,'1','1','1','1','1','2','4','2','2',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.361837824815478,-0.256476931583883,-0.579552393192482,-1.89406471230339e-08,'1','2','3','1','1','1','1','1','1',-3.62896984734779e-08,'1','1',-0.433807862602213,1.79602328071904,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.360437642617049,-0.256476931583883,-0.433872556302027,0.0999210494887461,'1','1','1','1','3','3','1','1','1',-3.62896984734779e-08,'4','5',0.374177914980458,-0.673635191366616,'1',-1.76519146640097,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.363399465932214,-0.103736387808088,-1.01659190386385,-1.35219523298524,'3','1','1','1','2','2','1','1','1',-3.62896984734779e-08,'4','5',-1.54478830677839,-0.662058667278715,'2',4.66147625876997e-08,'1',0.271528165714971,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.367962804833817,-3.31128780709975,-1.08943182230908,-0.0263499315959485,'3','1','5','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',1.78815302575013,-0.681352874091884,'2',4.66147625876997e-08,'2',-0.418163598344283,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.363110539446824,4.07308120059837e-07,1.7513249970548,-1.89406471230339e-08,'4','3','6','2','5','4','4','2','1',-3.62896984734779e-08,'4','5',1.0811654703653,-0.770106225432463,'3',0.769486247168011,'2',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.363749838321737,-0.561958019135474,-0.870912066973393,-0.152620912680643,'1','1','1','2','1','2','1','2','1',-3.62896984734779e-08,'1','1',-0.0298149738108775,-0.716082446355589,'2',3.47896932029347,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,-0.360419339581776,-1.63114182556602,0.440206465040705,0.605004973827524,'3','3','6','1','2','4','4','3','2',-3.27520219807895,'4','5',2.89913346992631,2.18190741698243,'2',4.66147625876997e-08,'3',-0.418163598344283,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.359944114344494,4.07308120059837e-07,0.294526628150249,0.0999210494887461,'3','3','2','1','2','3','3','2','1',-3.62896984734779e-08,'3','5',0.374177914980458,2.14331900335609,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.36068342623358,0.049004155967708,-0.870912066973393,-1.89406471230339e-08,'1','3','3','1','3','4','4','1','3',-3.27520219807895,'4','5',-0.433807862602213,1.79602328071904,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.363372665059135,-0.256476931583883,-1.01659190386385,-1.1627887613582,'2','1','3','1','3','4','3','1','2',2.16825260734146,'1','4',-1.34279186238272,-0.692929398179786,'2',4.66147625876997e-08,'2',-0.268335285475342,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363849197656079,0.201744699743493,2.18836450772617,-1.89406471230339e-08,'3','3','6','2','2','4','2','2','3',1.80535562031344,'4','4',1.0811654703653,-0.635046777740278,'2',1.90572108428514,'1',-0.286299866870011,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.359899664115972,0.812706874846675,-0.870912066973393,-0.405162874850032,'3','1','1','1','1','1','1','1','1',-3.62896984734779e-08,'1','5',-1.24179364018488,1.48731597170834,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.360893911139227,1.11818796239825,-1.01659190386385,-1.0365177802735,'3','1','1','1','2','3','2','2','1',-3.62896984734779e-08,'4','2',-1.34279186238272,1.52590438533467,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.363766180317517,1.72915013750142,-1.60247820197025e-08,-1.89406471230339e-08,'4','3','6','2','4','4','2','1','3',-0.85588895122543,'4','4',2.89913346992631,5.53100596068494e-09,'3',1.11909696628097,'2',-0.268705689215438,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.360865802906485,4.07308120059837e-07,1.02292581260253,-1.89406471230339e-08,'3','3','4','2','3','4','4','2','1',-3.27520219807895,'4','5',2.19214591454147,1.52590438533467,'3',-0.89116466861856,'1',-0.268335285475342,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.36415511981708,0.659966331070879,-0.870912066973393,-0.657704837019421,'3','1','1','1','1','3','2','2','1',-3.62896984734779e-08,'3','2',0.374177914980458,-0.662058667278715,'1',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'2',-0.294392028877595,-0.359998369770483,0.96544741862246,-0.870912066973393,0.605004973827524,'1','1','3','1','3','3','4','2','1',-3.62896984734779e-08,'4','5',-0.534806084800047,1.56449279896101,'2',4.66147625876997e-08,'1',0.0863262956668368,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.364519219483058,-0.256476931583883,-0.870912066973393,-0.657704837019421,'3','3','4','1','1','4','2','2','1',0.353767672201327,'4','2',0.273179692782624,-0.623470253652377,'1',4.66147625876997e-08,'1',-0.603365468392418,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'2',-0.294392028877595,-0.36402961328949,0.659966331070879,-0.725232230082937,-0.657704837019421,'1','1','1','1','3','3','2','1','1',-3.62896984734779e-08,'1','3',-1.03979719578922,-0.689070556817152,'1',1.73091572472866,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,-0.360805664362015,-0.561958019135474,-0.433872556302027,-0.405162874850032,'1','1','3','2','3','4','4','2','3',-3.27520219807895,'4','5',0.576174359376126,1.9503769352244,'2',4.66147625876997e-08,'3',-0.269076092955534,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.364518565803227,-0.256476931583883,-1.08943182230908,0.605004973827524,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.364593085303984,4.07308120059837e-07,-1.60247820197025e-08,-1.1627887613582,'1','1','2','1','2','1','2','3','1',-3.62896984734779e-08,'1','3',-0.231811418206545,-0.654340984553447,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,-0.364735587507185,4.07308120059837e-07,-1.60247820197025e-08,-1.89406471230339e-08,'3','1','1','1','4','3','1','1','1',-3.62896984734779e-08,'4','5',-1.14079541798705,1.29437390357664,'2',-1.76519146640097,'1',0.101327647140736,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363091582731719,0.201744699743493,-1.08943182230908,-0.405162874850032,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',-0.635804306997881,-0.615752570927109,'2',4.66147625876997e-08,'2',0.639894685240712,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.359989871932678,2.03463122505302,-0.433872556302027,-1.28905974244289,'3','1','1','2','3','3','2','2','1',-3.62896984734779e-08,'3','5',-0.837800751393549,1.21719707632397,'1',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.360796512844378,-0.256476931583883,-0.215352800966344,-0.657704837019421,'1','3','3','1','5','3','1','1','1',-3.62896984734779e-08,'3','5',-0.0298149738108775,0.831312940060582,'3',-0.89116466861856,'3',0.472472194717198,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364338803849647,0.812706874846675,0.148846791259794,-1.89406471230339e-08,'1','1','5','2','3','3','2','2','2',-3.62896984734779e-08,'4','4',0.374177914980458,-0.635046777740278,'2',4.66147625876997e-08,'1',-0.26852048734539,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.360153945570309,1.88189068127722,1.7513249970548,1.1100888981663,'3','1','5','1','3','3','3','1','1',-3.62896984734779e-08,'4','5',0.980167248167462,1.52590438533467,'1',-0.89116466861856,'3',-0.418163598344283,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.364735587507185,0.201744699743493,-1.1622717407543,-0.783975818104116,'1','1','1','1','3','1','1','2','1',-3.62896984734779e-08,'2','1',-0.332809640404379,-0.716082446355589,'1',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'2',-0.294392028877595,-0.364485228131836,4.07308120059837e-07,-1.01659190386385,-0.405162874850032,'1','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','1',4.3765897760843e-09,-0.700647080905053,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.363207284061841,0.354485243519288,1.16860564949298,0.605004973827524,'1','1','3','1','2','4','2','2','3',2.16825260734146,'4','4',0.879169025969628,-0.615752570927109,'2',4.66147625876997e-08,'1',-0.284077444429433,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
